index,CODIGO,ENTIDAD,DIRECCION,COMUNA,HORARIO,LONGITUD,LATITUD,CATEGORIA,FUNCIONES
275,93454,Enrique Sanhueza Osses,Walker Martinez Esq. Av. La Florida Sur,LA FLORIDA,No hay informacion disponible,-70.578181,-33.522589,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
276,93455,Kiosco Julia,Rojas Magallanes Esq. Av. La Florida,LA FLORIDA,No hay informacion disponible,-70.573155,-33.535531,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
277,93458,Santa Teresita,Costa Rica 8420,LA FLORIDA,No hay informacion disponible,-70.580444,-33.530262,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
278,93460,Alfonso Rivera,Maria Elena 714,LA FLORIDA,No hay informacion disponible,-70.594872,-33.561920,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
279,93468,Yenneva,Argelia 220,QUILICURA,No hay informacion disponible,-70.741425,-33.357033,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
280,93472,La Mami,Av. Trinidad 1593,LA FLORIDA,No hay informacion disponible,-70.606697,-33.546532,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
281,93478,Erbi - La Florida,Rayen 1637,LA FLORIDA,No hay informacion disponible,-70.578568,-33.527817,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
282,93480,Alison,Pje. Renato Zanelli 10781,LA FLORIDA,No hay informacion disponible,-70.569618,-33.554707,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
283,93481,El Vecino,Av. Departamental 2145,LA FLORIDA,No hay informacion disponible,-70.580536,-33.510887,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
284,93482,Waldo Christian Rubio,Av. La Florida 10149,LA FLORIDA,No hay informacion disponible,-70.567101,-33.549976,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
285,93483,Kiosko Crisma,Rojas Magallanes Frente Al 1280,LA FLORIDA,No hay informacion disponible,-70.573990,-33.535423,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
286,93485,Juan Aviles,Bahia Catalina 11205,LA FLORIDA,No hay informacion disponible,-70.610222,-33.563911,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
287,93491,Santa Helita,Los Aralios 2012,LA FLORIDA,No hay informacion disponible,-70.579163,-33.517731,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
288,93492,Almacen Gemita,Navidad 2436,PEDRO AGUIRRE CERDA,No hay informacion disponible,-70.678253,-33.505703,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
289,93496,Santa Teresita,Bravo Luco 1455,PUDAHUEL,No hay informacion disponible,-70.767418,-33.431526,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
290,93514,Almacen Guillermina,Pje. Chungara 2326,MAIPU,No hay informacion disponible,-70.789360,-33.510754,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
291,93522,Mary,Estero Cotrauco 0130,QUILICURA,No hay informacion disponible,-70.739517,-33.363022,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
292,93542,Servicio Total,Chacabuco 57,MAIPU,No hay informacion disponible,-70.758659,-33.509132,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
293,93546,Farmacia Principal,Chacabuco 50 Local 2,MAIPU,No hay informacion disponible,-70.758125,-33.509247,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
294,93547,El Cielo,El Cielo 1271,MAIPU,No hay informacion disponible,-70.725374,-33.478163,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
295,93548,Genesis,La Galaxia 01530,MAIPU,No hay informacion disponible,-70.794624,-33.528149,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
296,93551,Mary,Los Capuchinos 378,MAIPU,No hay informacion disponible,-70.732803,-33.472549,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
297,93558,Juegos Bip,Aves Del Paraiso 600,MAIPU,No hay informacion disponible,-70.748566,-33.471809,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
298,93563,La Emergencia,Central Gonzalo Perez Llona 987 Local 12,MAIPU,No hay informacion disponible,-70.745407,-33.501038,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
299,93564,Delfa,Academia De Guerra 3285,MAIPU,No hay informacion disponible,-70.797462,-33.508144,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
300,93567,Farm Principal,Av. 5 De Abril 176 Local 10,MAIPU,No hay informacion disponible,-70.759498,-33.510980,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
301,93571,La Veguita,San Jose 2757,MAIPU,No hay informacion disponible,-70.794708,-33.517391,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
302,93588,Genesis,Cabo De Hornos 671,MAIPU,No hay informacion disponible,-70.787140,-33.535286,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
303,93613,Ainhoita,Sta. Elena 320 Local 1,MAIPU,No hay informacion disponible,-70.763062,-33.525055,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
304,93641,Santa Teresa,Tinguiririca 3607,MAIPU,No hay informacion disponible,-70.741791,-33.494911,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
305,93642,Erbi - Maipu,Av. Sur 1147,MAIPU,No hay informacion disponible,-70.772705,-33.521276,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
306,93649,Antonella,Av. El Conquistador 1710,MAIPU,No hay informacion disponible,-70.797127,-33.516083,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
307,93650,El Filodendro,El Filodendro 18810,MAIPU,No hay informacion disponible,-70.783348,-33.566803,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
308,93656,Silvana Saavedra Garcia M,Glorias Navales 1979,MAIPU,No hay informacion disponible,-70.777664,-33.538399,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
309,93659,D Lukas,Pje. Juan Jose Latorre 3111,MAIPU,No hay informacion disponible,-70.795090,-33.509335,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
310,93664,July N 1,Universidad Catolica 1046,MAIPU,No hay informacion disponible,-70.784470,-33.519485,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
311,93685,Claudio Marcelo,Lago Bolsena 18601,MAIPU,No hay informacion disponible,-70.790329,-33.557503,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
312,93703,Juana Cortes,Teatinos Frente Al 493,SANTIAGO,No hay informacion disponible,-70.655441,-33.437889,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
313,93705,Libreria Pinocho,Salvador Sanfuentes 2725,SANTIAGO,No hay informacion disponible,-70.674202,-33.451317,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
314,93708,Libreria Pinocho,Enrique Meiggs 27,SANTIAGO,No hay informacion disponible,-70.677444,-33.451164,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
315,93709,Erbi - Portugal,Av. Portugal 472,SANTIAGO,No hay informacion disponible,-70.635254,-33.447903,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
316,93722,Ducal,Rosas 1472,SANTIAGO,No hay informacion disponible,-70.658241,-33.436096,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
317,93729,Jean Paul,Av. Club Hipico 762,SANTIAGO,No hay informacion disponible,-70.664948,-33.456459,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
318,93730,Promarket,Pedro Lagos 667,SANTIAGO,No hay informacion disponible,-70.641708,-33.465096,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
319,93734,Ayline,San Pablo 2223,SANTIAGO,No hay informacion disponible,-70.667702,-33.434517,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
320,93746,Pan Santiago,Herrera 1202,SANTIAGO,No hay informacion disponible,-70.678802,-33.431408,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
321,93767,El Arca De Noe,San Pablo 2019,SANTIAGO,No hay informacion disponible,-70.665695,-33.434933,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
322,93779,Parinacota Joyas,Monjitas 879 Local 192,SANTIAGO,No hay informacion disponible,-70.649658,-33.436733,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
323,93787,Vanessa,Santa Margarita 1701,SANTIAGO,No hay informacion disponible,-70.677017,-33.469635,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
324,93821,Oasis,San Jorge 265 Local 1,LA FLORIDA,No hay informacion disponible,-70.579674,-33.559113,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
325,93835,Gabe,Santa Consuelo 1750,LA PINTANA,No hay informacion disponible,-70.648560,-33.562561,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
326,93837,La Caserita,4 Oriente 547,QUILICURA,No hay informacion disponible,-70.717644,-33.371685,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
327,93845,Maria Angelica,Av. La Estrella 1357,PUDAHUEL,No hay informacion disponible,-70.750130,-33.431644,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
328,93993,Jorge Rubio,Escuela Agricola Frente Al 2419,MACUL,No hay informacion disponible,-70.607285,-33.490929,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
329,94061,El Progreso,Victor Cuccuini 299,RECOLETA,No hay informacion disponible,-70.637062,-33.404053,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
330,94098,Laura Pamela,Echeverria 1071,INDEPENDENCIA,No hay informacion disponible,-70.654228,-33.425068,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
331,94103,Girasol,Av. Sur 1237,MAIPU,No hay informacion disponible,-70.774834,-33.521412,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
332,94120,El Rubio,Artesanos 750,RECOLETA,No hay informacion disponible,-70.650467,-33.431850,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
333,94126,Marta Santibaðez,Gabriela Mistral 4619,SAN JOAQUIN,No hay informacion disponible,-70.626900,-33.498543,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
334,94147,Coraos,Pangal 2294,MAIPU,No hay informacion disponible,-70.786324,-33.507416,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
335,94154,Rsv Entretenimientos Eirl,La Estrella 1025 B,PUDAHUEL,No hay informacion disponible,-70.752831,-33.440166,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
336,94157,La Punta De Diamante,La Palmilla 4989 A,CONCHALI,No hay informacion disponible,-70.671028,-33.380657,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
337,94182,Santa Teresita,Ictinos 1148,PEÐALOLEN,No hay informacion disponible,-70.560478,-33.466450,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
338,94191,Uriel Ordoðez,Av. Vitacura Frente Al 7045,VITACURA,No hay informacion disponible,-70.564598,-33.386875,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
339,94201,Las Peques,Rio Guadiana 9098,LAS CONDES,No hay informacion disponible,-70.536819,-33.412033,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
340,94252,Kiosco,Ramon Cruz Montt Frente Al 1569,ÐUÐOA,No hay informacion disponible,-70.581990,-33.469625,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
341,94363,Farmacia Lorena,Isabel La Catolica 6113,LAS CONDES,No hay informacion disponible,-70.563339,-33.425522,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
342,94365,Nuevo Amanecer,Rene Olivares Becerra 2621,MAIPU,No hay informacion disponible,-70.785835,-33.540531,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
343,94379,Donde Carlitos,Pje. Calisama 6638,HUECHURABA,No hay informacion disponible,-70.687462,-33.360073,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
344,94380,Coni,Porvenir 1153,MAIPU,No hay informacion disponible,-70.772415,-33.500751,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
345,94401,Donde Juanito,El Olivo 1257,CONCHALI,No hay informacion disponible,-70.661606,-33.389378,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
346,94405,Jano,Av. Grecia 6999 Local 1,PEÐALOLEN,No hay informacion disponible,-70.560837,-33.472618,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
347,94410,Jorge Ortiz,Huerfanos Frente Al 686,SANTIAGO,No hay informacion disponible,-70.646660,-33.439358,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
348,94413,Katylina,Pje. Ares 999,RENCA,No hay informacion disponible,-70.741478,-33.409149,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
349,94420,Carmelo,Jose Joaquin Perez 7243,CERRO NAVIA,No hay informacion disponible,-70.735626,-33.429214,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
350,94441,Lo Almendro Ltda.,Grecia 1910,ÐUÐOA,No hay informacion disponible,-70.612015,-33.461613,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
351,94511,Pin Pon,Maipu 1858,MAIPU,No hay informacion disponible,-70.782196,-33.505829,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
352,94513,Dylan Y Javiera,Pje. 40 6509,LO ESPEJO,No hay informacion disponible,-70.681625,-33.508377,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
353,94551,Israel,Benozzo Gozzoli 5596,SAN JOAQUIN,No hay informacion disponible,-70.628662,-33.508884,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
354,94556,Pato,Isla Owen 8742,PUDAHUEL,No hay informacion disponible,-70.761427,-33.462754,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
355,94557,Erbi - Providencia,El Aguilucho 3420,PROVIDENCIA,No hay informacion disponible,-70.595924,-33.442825,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
356,94558,Erbi - Cerrillos (Los Estudiantes),Los Estudiantes 8145,CERRILLOS,No hay informacion disponible,-70.718025,-33.510334,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
357,94560,Erbi - Macul,Mayor Abe 3145,MACUL,No hay informacion disponible,-70.599579,-33.480968,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
358,94564,Erbi - San Diego 2,San Diego 936,SANTIAGO,No hay informacion disponible,-70.649460,-33.457642,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
359,94567,Erbi - La Cisterna,Gran Avenida Jose Miguel Carrera 8101,LA CISTERNA,No hay informacion disponible,-70.662231,-33.528374,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
360,94570,Las Carmelitas,Mexico Frente Al 607,RECOLETA,No hay informacion disponible,-70.643700,-33.408367,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
361,94587,Nelida,Creta 3070,PUENTE ALTO,No hay informacion disponible,-70.601959,-33.584660,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
362,94591,El Grifo,Einstein 0280,RECOLETA,No hay informacion disponible,-70.629219,-33.406269,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
363,94593,Perla,Av. Irarrazaval 3346,ÐUÐOA,No hay informacion disponible,-70.596024,-33.454937,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
364,94604,Raquel Mora,Av. Vitacura Frente Al 3314,VITACURA,No hay informacion disponible,-70.598480,-33.405941,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
365,94730,Cybernauta,Gustavo Ross (Esq.Javiera Carrera) 1722,MAIPU,No hay informacion disponible,-70.754968,-33.511078,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
366,94739,Yessica,Samos 641,PUDAHUEL,No hay informacion disponible,-70.764061,-33.446907,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
367,94745,Belen,Roma 6974 A,CERRO NAVIA,No hay informacion disponible,-70.731682,-33.427971,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
368,94752,Patricia,Rio Queltehue 470,PUENTE ALTO,No hay informacion disponible,-70.619133,-33.614689,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
369,94753,Cristobal,Philippe Cousteau 12535,SAN BERNARDO,No hay informacion disponible,-70.701805,-33.566288,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
370,94766,Patricia,Irene Frei 3507,ESTACION CENTRAL,No hay informacion disponible,-70.684708,-33.475430,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
371,94773,Bernardita,General Urrutia 319,SAN BERNARDO,No hay informacion disponible,-70.704514,-33.616718,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
372,94903,La Marita,Millantu 526,QUILICURA,No hay informacion disponible,-70.728600,-33.351448,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
373,94913,Almacen,Los Zafiros 11381,EL BOSQUE,No hay informacion disponible,-70.660187,-33.569073,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
374,94914,Casimila,Poeta Pio Baroja 11110,LA PINTANA,No hay informacion disponible,-70.633476,-33.565121,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
375,94923,Don Bosco,Av. 10 De Julio 109,SANTIAGO,No hay informacion disponible,-70.632598,-33.451469,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
376,94964,Las 5 Delicias,Curaco De Velez 4111,PUENTE ALTO,No hay informacion disponible,-70.625534,-33.625542,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
